ABQ-S	MAL-C	MOB-C	46.925	57.2246	200.879	250.774	263.567	364.402	106.843	111.94	374.306
ABQ-S	MAL-C	MOB-G	64.1191	114.852	67.6515	236.934	256.407	319.678	285.474	254.632	370.216
ABQ-S	MAL-C	MOB-S	42.5567	236.736	41.4734	99.9572	264.789	179.147	291.123	268.352	375.514
ABQ-S	MAL-C	MTB-F	53.4814	57.7886	168.922	228.215	265.748	368.256	118.54	152.328	372.188
ABQ-S	MAL-C	PAS-C	56.1888	48.553	199.019	261.104	266.248	384.99	110.235	126.778	376.466
ABQ-S	MAL-C	REN-C	156.36	50.9181	42.2236	474.5	238.135	452.055	483.48	355.119	347.843
ABQ-S	MAL-C	REN-HC	153.606	53.7277	42.9598	439.715	239.819	449.539	451.573	353.604	350.452
ABQ-S	MAL-C	REN-HS	55.9335	186.152	48.8478	121.703	263.053	245.56	258.695	272.611	374.966
ABQ-S	MAL-C	REN-S	49.6752	190.442	51.5475	132.827	264.97	235.921	270.965	264.354	375.98
ABQ-S	MAL-C	RGG-C	48.5305	50.7685	213.228	245.274	264.595	374.36	84.0851	100.349	377.243
ABQ-S	MAL-C	RGG-S	34.5942	334.824	33.4918	53.6975	265.123	71.5763	355.995	266.961	373.632
ABQ-S	MAL-C	SLV-F	51.3789	44.8992	218.755	331.731	263.956	381.827	161.854	98.2402	375.716
ABQ-S	MAL-C	SLV-M	79.5889	52.6445	120.548	399.133	260.602	390.32	330.513	223.851	362.57
ABQ-S	MAL-C	SLV-O	174.341	9.62413	13.002	867.013	84.9334	270.74	863.635	246.869	105.259
ABQ-S	MAL-C	SNM-C	43.1635	37.0011	240.69	285.964	261.998	378.364	83.4487	66.0687	371.924
ABQ-S	MAL-C	SNM-M	83.4932	52.0866	116.699	421.321	261.338	395.9	356.021	231.854	363.618
ABQ-S	MAL-C	SNM-S	34.8956	325.322	33.9972	86.7399	265.9	78.8028	376.023	265.535	371.605
ABQ-S	MAL-C	TES-C	48.3516	57.0273	211.688	265.797	264.345	363.971	111.935	102.751	373.355
ABQ-S	MAL-C	TES-M	82.5405	51.2672	120.088	423.143	261.519	396.725	354.072	227.68	364.396
ABQ-S	MAL-C	TES-S	31.9967	336.467	32.2527	50.037	265.72	66.0789	351.175	266.7	371.368
ABQ-S	MAL-C	TRE-F	50.7178	44.5186	213.916	302.329	261.998	382.519	132.515	99.8555	376.049
ABQ-S	MAL-C	TRQ-F	54.9149	42.8632	213.427	301.956	265.769	388.67	130.934	111.59	376.438
ABQ-S	MAL-M	MOB-C	49.5665	89.0012	108.84	248.962	434.628	352.916	229.818	374.793	393.011
ABQ-S	MAL-M	MOB-G	53.8256	129.388	59.49	231.649	423.003	312.011	303.505	417.707	388.434
ABQ-S	MAL-M	MOB-S	36.1044	251.28	35.7988	98.7349	434.767	176.314	309.98	435.01	394.594
ABQ-S	MAL-M	MTB-F	53.2001	84.7813	102.377	227.68	433.434	359.672	211.112	383.945	391.934
ABQ-S	MAL-M	PAS-C	56.6905	75.5788	128.986	259.354	434.712	376.365	207.182	361.2	395.295
ABQ-S	MAL-M	REN-C	137.024	56.1092	41.9578	461.362	391.651	442.763	474.714	486.614	363.966
ABQ-S	MAL-M	REN-HC	132.978	58.32	44.3452	427.09	396.328	441.414	442.627	484.856	368.548
ABQ-S	MAL-M	REN-HS	46.7833	198.901	42.2322	119.835	435.573	241.296	277.83	440.103	393.629
ABQ-S	MAL-M	REN-S	41.9078	203.546	42.8566	132.751	435.489	232.949	294.051	434.937	394.892
ABQ-S	MAL-M	RGG-C	54.6362	83.9121	118.236	242.343	436.073	365.346	210.005	371.785	396.323
ABQ-S	MAL-M	RGG-S	31.4274	350.105	28.3874	53.3711	433.406	71.2499	377.644	436.502	392.587
ABQ-S	MAL-M	SLV-F	52.2556	71.8971	129.534	326.89	432.045	372.619	269.851	353.857	393.629
ABQ-S	MAL-M	SLV-M	17.1247	17.0793	371.063	396.216	422.892	389.924	42.8916	69.3077	390.129
ABQ-S	MAL-M	SLV-O	164.151	9.99392	12.5483	862.708	139.565	267.011	860.153	290.695	112.319
ABQ-S	MAL-M	SNM-C	53.8306	73.5533	118.975	283.644	429.184	369.781	238.917	363.699	390.212
ABQ-S	MAL-M	SNM-M	18.5111	15.5452	393.981	417.376	427.26	396.4	36.802	51.0476	393.948
ABQ-S	MAL-M	SNM-S	30.4854	338.422	28.4064	85.0732	433.378	78.3306	393.922	435.409	389.351
ABQ-S	MAL-M	TES-C	53.6129	88.8334	112.436	259.797	433.67	355.734	236.306	374.785	392.823
ABQ-S	MAL-M	TES-M	18.0715	15.6416	395.897	418.143	431.559	396.746	35.832	54.6921	394.344
ABQ-S	MAL-M	TES-S	27.7207	351.159	27.5461	49.6204	435.448	65.44	370.615	435.324	390.281
ABQ-S	MAL-M	TRE-F	53.6892	73.1529	122.345	298.003	428.073	374.422	248.762	358.562	394.629
ABQ-S	MAL-M	TRQ-F	55.6921	69.2478	129.058	299.06	433.01	380.003	238.743	358.422	394.517
ABQ-S	MOB-C	MOB-G	66.1532	105.822	80.0536	235.239	244.615	317.198	262.036	230.915	357.069
ABQ-S	MOB-C	MOB-S	45.8466	227.74	49.5549	99.6238	252.205	178.14	275.517	249.538	362.562
