ABQ-S	LOG-S	REN-HC	306.642	31.152	30.2104	434.418	90.9761	440.603	435.221	367.761	163.822
ABQ-S	LOG-S	REN-HS	114.463	58.8793	86.9534	122.483	98.0264	235.676	96.0205	125.536	177.287
ABQ-S	LOG-S	REN-S	112.641	63.099	84.3814	140.717	98.1167	227.85	114.254	129.397	176.211
ABQ-S	LOG-S	RGG-C	233.307	47.9648	44.1292	241.412	97.7695	363.476	245.004	289.787	177.232
ABQ-S	LOG-S	RGG-S	62.7435	174.616	52.9118	48.1697	98.4778	63.9359	170.429	105.851	175.016
ABQ-S	LOG-S	SLV-F	243.43	48.732	40.8755	334.334	98.8389	371.826	342.975	303.873	175.648
ABQ-S	LOG-S	SLV-M	245.314	39.4426	36.1347	397.405	99.3667	378.506	400.324	313.338	170.12
ABQ-S	LOG-S	SLV-O	221.462	8.46887	9.03999	867.562	36.122	267.958	867.018	249.53	53.9028
ABQ-S	LOG-S	SNM-C	234.881	45.3332	38.2545	282.549	97.7556	368.446	291.225	296.396	176.593
ABQ-S	LOG-S	SNM-M	250.113	39.5568	36.1308	418.488	97.1792	384.232	422.386	316.182	172.093
ABQ-S	LOG-S	SNM-S	61.5966	165.055	52.2398	86.0219	97.1653	68.9958	199.955	106.154	174.079
ABQ-S	LOG-S	TES-C	225.324	49.1075	43.2232	263.561	99.1098	354.42	269.008	283.107	176.69
ABQ-S	LOG-S	TES-M	248.536	38.9611	36.1046	417.165	98.3945	383.862	420.202	315.993	172.787
ABQ-S	LOG-S	TES-S	58.3774	175.004	51.6889	42.0002	99.7625	60.2441	165.662	104.597	173.315
ABQ-S	LOG-S	TRE-F	244.684	50.1407	40.7981	297.205	99.8667	371.601	305.603	305.287	175.523
ABQ-S	LOG-S	TRQ-F	249.487	48.661	39.1378	303.071	99.2278	379.03	311.851	311.952	176.037
ABQ-S	MAL-C	MAL-M	81.2331	53.4035	119.842	429.746	266.355	387.03	363.307	224.705	359.839
ABQ-S	MAL-C	MOB-C	46.925	57.2246	200.879	245.69	267.953	355.748	102.091	113.506	366.617
ABQ-S	MAL-C	MOB-G	64.1191	114.852	67.6515	239.066	260.744	312.148	283.113	258.587	364.013
ABQ-S	MAL-C	MOB-S	42.5567	236.736	41.4734	108.547	268.966	173.34	301.928	270.168	368.436
ABQ-S	MAL-C	MTB-F	53.4814	57.7886	168.922	232.014	269.501	361.31	122.728	153.734	365.061
ABQ-S	MAL-C	PAS-C	56.1888	48.553	199.019	259.554	270.21	376.683	113.122	125.393	369.45
ABQ-S	MAL-C	REN-C	156.36	50.9181	42.2236	474.384	241.753	447.215	483.599	355.876	342.988
ABQ-S	MAL-C	REN-HC	153.606	53.7277	42.9598	441.529	243.944	443.186	452.95	354.313	344.002
ABQ-S	MAL-C	REN-HS	55.9335	186.152	48.8478	123.067	267.73	238.398	263.454	274.573	367.756
ABQ-S	MAL-C	REN-S	49.6752	190.442	51.5475	141.273	269.453	227.989	278.765	267.92	369.034
ABQ-S	MAL-C	RGG-C	48.5305	50.7685	213.228	242.155	268.522	367.032	82.5147	104.88	370.2
ABQ-S	MAL-C	RGG-S	34.5942	334.824	33.4918	48.51	268.8	64.9914	348.849	270.361	366.457
